Date,mean_TW
5/25/2013,5.645406944
5/26/2013,5.671803472
5/27/2013,5.705890972
5/28/2013,5.726911806
5/29/2013,5.700198611
5/30/2013,5.773459722
5/31/2013,5.712696875
6/1/2013,5.753117014
6/2/2013,5.745949306
6/3/2013,5.746603472
6/4/2013,5.852601042
6/5/2013,5.883931944
6/6/2013,5.897180556
6/7/2013,5.950174306
6/8/2013,5.933053819
6/9/2013,5.901286111
6/10/2013,5.954936806
6/11/2013,6.025452778
6/12/2013,6.047306597
6/13/2013,6.043957292
6/14/2013,6.073684028
6/15/2013,6.076357639
6/16/2013,6.092637847
6/17/2013,6.109520139
6/18/2013,6.132297222
6/19/2013,6.120431944
6/20/2013,6.153734028
6/21/2013,6.194739583
6/22/2013,6.188440278
6/23/2013,6.137172917
6/24/2013,6.200196528
6/25/2013,6.204203125
6/26/2013,6.211745833
6/27/2013,6.210972222
6/28/2013,6.224790972
6/29/2013,6.205069444
6/30/2013,6.247253472
7/1/2013,6.292545486
7/2/2013,6.321408333
7/3/2013,6.354952083
7/4/2013,6.388819097
7/5/2013,6.424744097
7/6/2013,6.442953472
7/7/2013,6.474470139
7/8/2013,6.492914583
7/9/2013,6.535803472
7/10/2013,6.542320139
7/11/2013,6.569633681
7/12/2013,6.598183681
7/13/2013,6.635867014
7/14/2013,6.646567708
7/15/2013,6.664053125
7/16/2013,6.712663889
7/17/2013,6.711421181
7/18/2013,6.747538542
7/19/2013,6.755331597
7/20/2013,6.762800347
7/21/2013,6.778602083
7/22/2013,6.794939236
7/23/2013,6.833155556
7/24/2013,6.814077431
7/25/2013,6.829921181
7/26/2013,6.846434028
7/27/2013,6.868994792
7/28/2013,6.92
7/29/2013,6.98
7/30/2013,7.09
7/31/2013,7.23
8/1/2013,7.301296875
8/2/2013,7.30363125
8/3/2013,7.2827625
8/4/2013,7.299803125
8/5/2013,7.327385764
8/6/2013,7.379054167
8/7/2013,7.391264583
8/8/2013,7.408183681
8/9/2013,7.447442361
8/10/2013,7.459219792
8/11/2013,7.494288194
8/12/2013,7.513089931
8/13/2013,7.513797569
8/14/2013,7.514131597
8/15/2013,7.589680208
8/16/2013,7.56754375
8/17/2013,7.582321181
8/18/2013,7.604063889
8/19/2013,7.660195486
8/20/2013,7.727949306
8/21/2013,7.692693403
8/22/2013,7.803659722
8/23/2013,7.872982986
8/24/2013,7.873116319
8/25/2013,7.943157986
8/26/2013,7.964839583
8/27/2013,8.06195625
8/28/2013,8.088595833
8/29/2013,8.200965278
8/30/2013,9.742057986
8/31/2013,12.84318472
9/1/2013,13.43885486
9/2/2013,13.65603819
9/3/2013,13.81315799
9/4/2013,13.92001667
9/5/2013,13.91694861
9/6/2013,13.9632625
9/7/2013,13.98005035
9/8/2013,13.98253368
9/9/2013,14.01017569
9/10/2013,14.07147674
9/11/2013,14.03019306
9/12/2013,14.06300345
9/13/2013,14.13372333
9/14/2013,14.05004063
9/15/2013,14.08162847
9/16/2013,14.08223542
9/17/2013,14.11785694
9/18/2013,14.11821944
9/19/2013,14.16158611
9/20/2013,14.18611076
9/21/2013,14.21297118
9/22/2013,14.21997049
9/23/2013,14.27162431
9/24/2013,14.30020799
9/25/2013,14.15677431
9/26/2013,14.06185104
9/27/2013,13.97640486
9/28/2013,13.96055938
9/29/2013,13.86353368
9/30/2013,13.27335938
10/1/2013,12.30956944
10/2/2013,11.57321632
10/3/2013,11.15854167
10/4/2013,10.90327118
10/5/2013,10.68908507
10/6/2013,10.6091566
10/7/2013,10.57925833
10/8/2013,10.63778854
10/9/2013,10.58907986
10/10/2013,10.6080309
10/11/2013,10.6845816
10/12/2013,10.59338368
10/13/2013,10.62970382
10/14/2013,10.67209653
10/15/2013,10.66485625
10/16/2013,10.59804792
10/17/2013,10.61063958
10/18/2013,10.59952535
10/19/2013,10.56207465
10/20/2013,10.5538375
10/21/2013,10.54843993
10/22/2013,10.51230625
10/23/2013,10.50106632
10/24/2013,10.51223715
10/25/2013,10.43861389
10/26/2013,10.42441319
10/27/2013,10.36346076
10/28/2013,10.3710316
10/29/2013,10.19069653
10/30/2013,10.06993438
10/31/2013,9.999263194
11/1/2013,9.981245486
11/2/2013,9.959189583
11/3/2013,9.8177
11/4/2013,9.564553472
11/5/2013,9.407664931
11/6/2013,9.273831597
11/7/2013,9.209789931
11/8/2013,8.760238542
11/9/2013,8.518597222
11/10/2013,8.41456875
11/11/2013,8.276162847
11/12/2013,8.230647569
11/13/2013,8.206403125
11/14/2013,8.154261111
11/15/2013,8.121518056
11/16/2013,8.120610764
11/17/2013,7.986427431
11/18/2013,7.903847917
11/19/2013,7.899282639
11/20/2013,7.776624306
11/21/2013,7.656088889
11/22/2013,7.490932986
11/23/2013,7.374269792
11/24/2013,7.274819097
11/25/2013,7.211734375
11/26/2013,7.144974653
11/27/2013,7.082258333
11/28/2013,6.964190278
11/29/2013,6.869841319
11/30/2013,6.792687847
12/1/2013,6.880635417
12/2/2013,6.726934722
12/3/2013,6.748257292
12/4/2013,6.666302778
12/5/2013,6.507611806
12/6/2013,6.348515625
12/7/2013,6.145765972
12/8/2013,5.954949306
12/9/2013,5.803267708
12/10/2013,5.679525694
12/11/2013,5.584455556
12/12/2013,5.466923264
12/13/2013,5.376310417
